game_id, p1            , p2              , p3              , p4
    294, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    295, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    296, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    298, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    299, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    297, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    301, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    300, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    302, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    304, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    305, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    303, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    308, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    306, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    307, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    312, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    311, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    314, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    309, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    315, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    310, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    313, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    316, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    318, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    317, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    322, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    321, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    319, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    320, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    324, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    323, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    327, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    328, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    326, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    325, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    330, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    331, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    329, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    334, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    332, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    335, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    333, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    337, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    336, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    338, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    339, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    341, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    340, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    342, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    345, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    343, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    347, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    348, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    346, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    350, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    344, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    349, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    352, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    353, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    351, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    354, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    359, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    358, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    356, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    355, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    357, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    361, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    360, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    362, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    363, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    366, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    365, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    367, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    364, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    369, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    371, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    368, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    374, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    373, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    375, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    372, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    370, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    377, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    379, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    378, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    376, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    381, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    383, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    380, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    386, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    382, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    385, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    384, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    388, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    387, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    392, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    390, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    389, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    391, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    394, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    395, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    396, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    393, ISMCTS-PUCT   , ISMCTS-Heuristic, Heuristic       , ISMCTS-Basic
    397, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    398, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    400, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    399, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    403, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    405, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    402, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    404, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    401, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    406, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    407, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    410, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    411, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    409, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    408, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    413, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    412, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    417, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    415, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    414, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    416, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    418, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    420, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    419, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    423, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    424, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    422, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    421, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    428, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    425, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    426, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    427, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    432, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    429, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    430, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    431, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    433, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    436, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    435, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    434, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    439, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    438, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    440, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    441, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    437, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    444, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    443, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    442, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    446, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    447, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    445, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    448, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    449, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    451, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    450, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    452, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    453, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    456, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    454, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    457, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    460, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    455, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    458, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    461, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    459, ISMCTS-PUCT   , ISMCTS-Basic    , Heuristic       , ISMCTS-Heuristic
    463, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    462, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    465, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    468, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    467, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    464, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    469, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    466, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    472, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    471, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    470, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    474, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    473, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    476, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    477, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    475, ISMCTS-PUCT   , ISMCTS-Basic    , Heuristic       , ISMCTS-Heuristic
    478, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    479, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    482, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    481, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    480, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    484, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    483, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    485, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    486, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    489, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    490, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    487, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    488, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    491, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    494, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    493, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    492, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    495, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    497, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    496, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    499, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    498, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    500, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    503, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    506, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    501, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    504, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    502, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    505, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    507, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    510, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    509, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    513, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    511, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    508, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    514, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    512, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    519, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    515, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    516, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    517, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    518, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    520, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    522, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    521, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    523, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    525, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    524, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    527, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    530, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    531, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    526, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    532, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    528, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    529, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    533, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    536, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    535, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    534, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    537, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    538, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    539, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    541, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    542, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    540, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    544, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    543, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    545, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    547, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    546, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    549, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    548, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    550, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    554, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    552, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    555, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    553, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    556, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    558, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    557, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    551, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    559, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    561, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    560, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    562, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    564, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    563, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    566, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    565, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    568, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    569, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    567, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    570, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    573, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    574, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    571, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    572, Heuristic     , ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
    577, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    575, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    576, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    580, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    582, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    578, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    581, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    579, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    583, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    588, ISMCTS-PUCT   , Heuristic       , ISMCTS-Basic    , ISMCTS-Heuristic
    585, Heuristic     , ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
    589, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
    584, ISMCTS-PUCT   , Heuristic       , ISMCTS-Heuristic, ISMCTS-Basic
